Date,Close,High,Low,Open,Volume
2021-03-21,14.33,14.37,13.67,14.22,64229338
2021-03-22,14.92,16.6,14.2,14.35,260995136
2021-03-23,14.2,15.24,14.1,14.85,106780662
2021-03-24,13.66,15.37,13.66,14.19,118813690
2021-03-25,13.03,13.71,12.61,13.65,116277943
2021-03-26,14.78,14.8,12.37,13.02,149987319
2021-03-27,16.51,16.8,14.76,14.79,223872587
2021-03-28,18.02,19.39,16.35,16.48,426120062
2021-03-29,18.85,18.99,17.7,18.08,216748601
2021-03-30,19.23,20.87,18.89,18.89,264028427
2021-03-31,19.47,19.8,18.16,19.1,206011018
2021-04-01,19.08,20.36,18.84,19.42,173731886
2021-04-02,19.81,19.82,18.57,19.08,131061660
2021-04-03,22.55,23.83,19.79,19.8,483057740
2021-04-04,24.06,25.57,22.21,22.53,426557980
2021-04-05,22.98,24.78,22.81,23.93,264085329
2021-04-06,24.96,25.35,21.88,22.98,320886935
2021-04-07,26.48,27.49,23.09,25.15,676846221
2021-04-08,27.03,27.97,25.72,26.51,377988327
2021-04-09,27.78,29.01,26.9,26.99,282477938
2021-04-10,26.84,28.26,25.96,27.65,270235258
2021-04-11,27.93,28.69,25.58,26.81,232938762
2021-04-12,28.51,29.86,26.84,27.92,308804546
2021-04-13,27.44,28.8,26.42,28.54,258183912
2021-04-14,26.48,27.48,24.79,27.4,342565805
2021-04-15,27.82,28.25,25.54,26.44,221346739
2021-04-16,25.4,28.23,24.97,27.82,240665351
2021-04-17,25.1,26.82,25.1,25.37,201720376
2021-04-18,32.3,32.9,21.54,25.14,1155150688
2021-04-19,31.68,36.08,29.93,32.34,1219130981
2021-04-20,31.77,32.7,28.93,31.48,793008154
2021-04-21,32.51,35.0,30.17,31.68,729130141
2021-04-22,38.88,40.97,31.6,32.68,1638622971
2021-04-23,36.98,41.46,31.66,38.9,1612232268
2021-04-24,40.74,43.53,34.68,37.26,1101380795
2021-04-25,47.37,48.43,40.51,40.85,1583800800
2021-04-26,43.98,48.31,43.37,47.54,1357487872
2021-04-27,43.24,46.55,42.56,43.89,904891996
2021-04-28,44.83,46.92,40.67,43.16,1021154320
2021-04-29,42.46,46.07,40.95,44.85,772259307
